"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1510","08/03/2018
Work in progress: #virologycomics for Arabic #kids 

First adventures with #flu virus.

More #comics
&amp; v… https://t.co/ueLq1O6crt",FALSE,2,NA,2018-03-08 11:20:54,TRUE,NA,"971707323919093760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VirologyComics",1,FALSE,FALSE,NA,NA
"1511","#STUDY: #Flu #Vaccine Associated w/ Spontaneous Abortion in #Pregnant Women

https://t.co/94Qe2nKIbR
#VaccineInjury https://t.co/g0s0Sb4R6h",FALSE,7,NA,2018-03-08 11:18:56,FALSE,NA,"971706832413773827",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",6,FALSE,FALSE,NA,NA
"1512","Get up and go get it!  <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>#FLU #DATBAG",FALSE,1,NA,2018-03-08 11:16:02,FALSE,NA,"971706099714928640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_434",0,FALSE,FALSE,NA,NA
"1513","RT @LotusOak: Should I Get the #Flu Shot? #CDC Data Raise Concerns

https://t.co/748exZ2QN1

#LearnTheRisk #vaccines https://t.co/nY7nxY5XpQ",FALSE,0,NA,2018-03-08 11:10:03,FALSE,NA,"971704592974131201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dols1025",8,TRUE,FALSE,NA,NA
"1514","RT @LotusOak: #STUDY in CID: #Flu Shot Induces 4.4-Fold Increase in Non-Flu Acute Respiratory Infections

https://t.co/ArZpuVNsYA https://t…",FALSE,0,NA,2018-03-08 11:08:01,FALSE,NA,"971704084163190784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RockersDenStore",37,TRUE,FALSE,NA,NA
"1515","Study examines effectiveness of a collaborative physician–community pharmacist program to treat influenza-like illn… https://t.co/TJAU2k70Qq",FALSE,2,NA,2018-03-08 11:00:05,TRUE,NA,"971702086885957634",NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>","ELSpharma",0,FALSE,FALSE,NA,NA
"1516","RT @big_motive: The Spanish flu killed 100 million people. Nearly a century later, a catastrophic #flu pandemic still tops the UK Governmen…",FALSE,0,NA,2018-03-08 10:45:49,FALSE,NA,"971698496188436482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edward_c_manson",3,TRUE,FALSE,NA,NA
"1517","RT @EFA_Patients: #Vaccination to prevent the flu is mandatory for #COPD patients. Join the fight against #flu and sign the EU Manifesto on…",FALSE,0,NA,2018-03-08 10:44:22,FALSE,NA,"971698130759581696",NA,"<a href=""http://www.nowebsiteyet.org"" rel=""nofollow"">COPD_bot</a>","COPD_research",2,TRUE,FALSE,NA,NA
"1518","Time to get healthy &amp; get rid of my constant cold!! #healthylifestyle #coldremedies #cold #flu https://t.co/Y74LLg403d",FALSE,1,NA,2018-03-08 10:43:16,FALSE,NA,"971697856489971712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BattleaxeBrony",0,FALSE,FALSE,NA,NA
"1519","Don't spread #flu around. If you think you might have the flu, you can help reduce the chances of spreading it to o… https://t.co/3aPlPgFR8j",FALSE,1,NA,2018-03-08 10:35:04,TRUE,NA,"971695790891683840",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AneurinBevanUHB",2,FALSE,FALSE,NA,NA
"1520","RT @KirstiGalbraith: Another great paper from this team led by Erica Tong--very timely in the lead up to #flu #vaccination season. My shout…",FALSE,0,NA,2018-03-08 10:34:56,FALSE,NA,"971695755961319425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deequm",6,TRUE,FALSE,NA,NA
"1521","FDA recommendations for 2018-2019 #flu vaccine strategy: https://t.co/OAZS9P9asG",FALSE,10,NA,2018-03-08 10:25:30,FALSE,NA,"971693382761361408",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","Medscape",2,FALSE,FALSE,NA,NA
"1522","RT @EFA_Patients: #Vaccination to prevent the flu is mandatory for #COPD patients. Join the fight against #flu and sign the EU Manifesto on…",FALSE,0,NA,2018-03-08 10:24:11,FALSE,NA,"971693053365891072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmaeatwell",2,TRUE,FALSE,NA,NA
"1523","More bad news on the flu front in New Jersey https://t.co/5UzNo90LDC #NewJerseyNews #flu https://t.co/nPLa2XlYGh",FALSE,0,NA,2018-03-08 10:09:46,FALSE,NA,"971689424709869570",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MelissaPederse",0,FALSE,FALSE,NA,NA
"1524","Hemp<ed><U+00A0><U+00BC><ed><U+00BC><U+00B1> For Hope<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>! #hemp #CBD #pain #arthritis #fibromyalgia #dystonia #dementia #alzheimers #seizures #migraine… https://t.co/R0yGucsmnd",FALSE,1,NA,2018-03-08 10:02:08,TRUE,NA,"971687504356237313",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","HippyHealthline",1,FALSE,FALSE,NA,NA
"1525","RT @medwma: Join our fight against #flu and show your support for the EU Manifesto on Influenza Vaccination by signing up to our Thundercla…",FALSE,0,NA,2018-03-08 09:55:47,FALSE,NA,"971685904556445697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","minxM",9,TRUE,FALSE,NA,NA
"1526","RT @VirologyComics: Not only in #comics format, but #flu is coming soon in an interactive playing format.

#VirologyComics #SciEngage

http…",FALSE,0,NA,2018-03-08 09:52:23,FALSE,NA,"971685047530065921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReinaSikkema",1,TRUE,FALSE,NA,NA
"1527","Did you wake up to more #snow this morning? Remember to wrap up warm - colds and #flu cause congestion, which can l… https://t.co/AfRR2Ts0Xx",FALSE,1,NA,2018-03-08 09:50:05,TRUE,NA,"971684471098535936",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","snoreezeuk",0,FALSE,FALSE,NA,NA
"1528","RT @NCI_HighResEM: Ever wonder what the #flu looks like? Check out this #3Dprint, based on #cryoEM. (More about our flu research: https://t…",FALSE,0,NA,2018-03-08 09:39:39,FALSE,NA,"971681846957428736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OpinionGhost",24,TRUE,FALSE,NA,NA
"1529","As I’m currently reading #StephenKing “The Stand” and wondering how likely it may be to one day watch/live the real… https://t.co/hjK6yj6Fdc",FALSE,0,NA,2018-03-08 09:24:26,TRUE,NA,"971678017008390144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHTFsurvivalKM",0,FALSE,FALSE,NA,NA
"1530","RT @NCI_HighResEM: Ever wonder what the #flu looks like? Check out this #3Dprint, based on #cryoEM. (More about our flu research: https://t…",FALSE,0,NA,2018-03-08 09:20:18,FALSE,NA,"971676975902412800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliza_coli",24,TRUE,FALSE,NA,NA
"1531","Bee propolis- one of nature's most potent natural antibiotics &amp; anti virals.
More by @DavidWolfe @sloan_kettering… https://t.co/tuoSv4XUyB",FALSE,0,NA,2018-03-08 09:12:37,TRUE,NA,"971675041002815490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Unbeelievable",4,FALSE,FALSE,NA,NA
"1532","RT @TheMtnsVoice: WHY THIS YEAR'S #FLU #VACCINE COULD MAKE YOU SICKER
""Original Antigenic Sin"" is a well researched vaccine concept which r…",FALSE,0,NA,2018-03-08 09:08:56,FALSE,NA,"971674116691517440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PersistShe",28,TRUE,FALSE,NA,NA
"1533","Dear @livrev_lrr authors: Sorry for production delays, the #flu got us down...",FALSE,3,NA,2018-03-08 09:07:29,FALSE,NA,"971673749777977344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","livrev_lrr",0,FALSE,FALSE,NA,NA
"1534","RT @UChicagoMed: How to prevent the spread of the #flu: ""Clean your hands clean your hands clean your hands clean your hands."" - @emilymich…",FALSE,0,NA,2018-03-08 09:07:21,FALSE,NA,"971673716294905856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LmarieAsad",6,TRUE,FALSE,NA,NA
"1535","RT @KirstiGalbraith: Another great paper from this team led by Erica Tong--very timely in the lead up to #flu #vaccination season. My shout…",FALSE,0,NA,2018-03-08 09:06:38,FALSE,NA,"971673534769479681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Haraflalala",6,TRUE,FALSE,NA,NA
"1536","RT @westaustralian: Flu that might have started in Australia could put millions of lives at risk https://t.co/8jwcJymiWN #flu #health",FALSE,0,NA,2018-03-08 09:02:04,FALSE,NA,"971672387606470656",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hddoger",5,TRUE,FALSE,NA,NA
"1537","Suffering from #flu? You don't normally need to see your GP. Instead treat at home with over-the-counter products f… https://t.co/k1gvhign5v",FALSE,0,NA,2018-03-08 08:59:33,TRUE,NA,"971671752416878592",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ValeofYorkCCG",0,FALSE,FALSE,NA,NA
"1538","Nasty #flu strain headed south this #winter <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> https://t.co/As6GmqYLcW",FALSE,0,NA,2018-03-08 08:58:22,FALSE,NA,"971671455430660096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gruesomegull",0,FALSE,FALSE,NA,NA
"1539","RT @PrimaryCare4um: Join our fight against #flu and show your support for the EU Manifesto on Influenza Vaccination by signing up to our Th…",FALSE,0,NA,2018-03-08 08:49:31,FALSE,NA,"971669229056479232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AvrilCoelho",7,TRUE,FALSE,NA,NA
"1540","Don't dismiss #cough, phlegm and shortness of breath as a viral infection, it could be #pneumonia… https://t.co/Wd0wH7uk9U",FALSE,0,NA,2018-03-08 08:45:06,TRUE,NA,"971668117557522432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","drathreya",0,FALSE,FALSE,NA,NA
"1541","RT @CDCFlu: Latest #FluView report shows the number of states with widespread or high #flu activity has dropped, but most states are still…",FALSE,0,NA,2018-03-08 08:42:04,FALSE,NA,"971667352491364352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlaaIsTweeting",37,TRUE,FALSE,NA,NA
"1542","RT @Dr_Rath_News: #BigPharma thriving from #flu pandemic – Dr. Rath Health Foundation https://t.co/Sx58XLIVUF https://t.co/nyYeUN7UN8",FALSE,0,NA,2018-03-08 08:41:08,FALSE,NA,"971667117681635328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulanthtaylor",5,TRUE,FALSE,NA,NA
"1543","Germ-ageddon - have you got the nursery bugs this winter? https://t.co/TwfDprkuMN #germs #bug #flu",FALSE,0,NA,2018-03-08 08:39:42,FALSE,NA,"971666756933623808",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MumOverRun",0,FALSE,FALSE,NA,NA
"1544","RT @LotusOak: #STUDY: Ppl vaccinated against #Flu 3 years in a row are @ higher risk of catching the flu

https://t.co/H6NVNF11Xm https://t…",FALSE,0,NA,2018-03-08 08:24:39,FALSE,NA,"971662968797634560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hope4Ace",12,TRUE,FALSE,NA,NA
"1545","What the #flu does to your body and why it makes you feel so bad: https://t.co/gONYhoPoCh https://t.co/CIa6ODTF2A",FALSE,0,NA,2018-03-08 08:22:00,FALSE,NA,"971662303212032001",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KLOVEnews",2,FALSE,FALSE,NA,NA
"1546","#STUDY: Ppl vaccinated against #Flu 3 years in a row are @ higher risk of catching the flu

https://t.co/H6NVNF11Xm https://t.co/K4o4JdVGd9",FALSE,11,NA,2018-03-08 08:20:44,FALSE,NA,"971661983044046849",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",12,FALSE,FALSE,NA,NA
"1547","<U+2705>Fever <U+2705>Pounding Head <U+2705>Chills <U+2705>Sore Throat <U+2705>Aches<U+27A1><U+FE0F>I got my meds, my hot tea, Netflix on hand. You know where I’ll… https://t.co/oDLLpWVrYq",FALSE,0,NA,2018-03-08 08:08:13,TRUE,NA,"971658836154167296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kappukekiiii",0,FALSE,FALSE,NA,NA
"1548","#vaccineswork #flu https://t.co/j5MKlEBHMs",FALSE,1,NA,2018-03-08 08:04:21,FALSE,NA,"971657861322493952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrancescaFreca",0,FALSE,FALSE,NA,NA
"1549","RT @srccg: A hospital #flu outbreak can have serious repercussions – if you have the virus please don’t visit if possible https://t.co/uRrK…",FALSE,0,NA,2018-03-08 07:56:32,FALSE,NA,"971655895917776896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HumberNHSFT",2,TRUE,FALSE,NA,NA
"1550","RT @srccg: A hospital #flu outbreak can have serious repercussions – if you have the virus please don’t visit if possible https://t.co/uRrK…",FALSE,0,NA,2018-03-08 07:56:03,FALSE,NA,"971655773666316288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyedaleCS",2,TRUE,FALSE,NA,NA
"1551","RT @KirstiGalbraith: Another great paper from this team led by Erica Tong--very timely in the lead up to #flu #vaccination season. My shout…",FALSE,0,NA,2018-03-08 07:55:09,FALSE,NA,"971655545202515968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattScott410",6,TRUE,FALSE,NA,NA
"1552","RT @KirstiGalbraith: Another great paper from this team led by Erica Tong--very timely in the lead up to #flu #vaccination season. My shout…",FALSE,0,NA,2018-03-08 07:52:54,FALSE,NA,"971654982645641217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonashPharm",6,TRUE,FALSE,NA,NA
"1553","RT @EFA_Patients: Did #flu affect you this winter?  Help us to combat the disease by signing up to our Manifesto
#EUFightingFlu #COPD

 htt…",FALSE,0,NA,2018-03-08 07:44:27,FALSE,NA,"971652855248687104",NA,"<a href=""http://www.nowebsiteyet.org"" rel=""nofollow"">COPD_bot</a>","COPD_research",5,TRUE,FALSE,NA,NA
"1554","Been dealing with the flu -_- when is this nightmare going to end.  #flu #fluseason https://t.co/OotryqZlN5",FALSE,0,NA,2018-03-08 07:38:48,FALSE,NA,"971651432893091840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombiebunny64",0,FALSE,FALSE,NA,NA
"1555","RT @EFA_Patients: Did #flu affect you this winter?  Help us to combat the disease by signing up to our Manifesto
#EUFightingFlu #COPD

 htt…",FALSE,0,NA,2018-03-08 07:30:06,FALSE,NA,"971649242350669824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmaeatwell",5,TRUE,FALSE,NA,NA
"1556","RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,NA,2018-03-08 07:16:20,FALSE,NA,"971645778866315265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArghyaM00815653",106,TRUE,FALSE,NA,NA
"1557","RT @BiancaNBC5: NTX man talks about his new normal after losing his fingers and feet from contracting the #flu @NBCDFW https://t.co/MA38uYU…",FALSE,0,NA,2018-03-08 07:16:04,FALSE,NA,"971645712369836032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jarlath_vegas",4,TRUE,FALSE,NA,NA
"1558","RT @Dr_Rath_News: #BigPharma thriving from #flu pandemic – Dr. Rath Health Foundation https://t.co/Sx58XLIVUF https://t.co/nyYeUN7UN8",FALSE,0,NA,2018-03-08 07:15:19,FALSE,NA,"971645521059287040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rob_rikken",5,TRUE,FALSE,NA,NA
"1559","A hospital #flu outbreak can have serious repercussions – if you have the virus please don’t visit if possible https://t.co/uRrKNiWLKu",FALSE,3,NA,2018-03-08 07:15:06,FALSE,NA,"971645469880406016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","srccg",2,FALSE,FALSE,NA,NA
"1560","RT @LotusOak: #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1ngJAM https://t.co/b…",FALSE,0,NA,2018-03-08 07:10:20,FALSE,NA,"971644268426113024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AaronRonaldson",76,TRUE,FALSE,NA,NA
"1561","RT @GaviSeth: Despite a clear need &amp; growing momentum, it's still early days for a universal #flu vaccine: https://t.co/JU1wbtqYal #globalh…",FALSE,0,NA,2018-03-08 07:09:36,FALSE,NA,"971644085126737920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuebnerJohannes",3,TRUE,FALSE,NA,NA
"1562","RT @CDCFlu: Latest #FluView report shows the number of states with widespread or high #flu activity has dropped, but most states are still…",FALSE,0,NA,2018-03-08 07:03:42,FALSE,NA,"971642600846274560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MVP_Pediatric",37,TRUE,FALSE,NA,NA
"1563","RT @LotusOak: #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1ngJAM https://t.co/b…",FALSE,0,NA,2018-03-08 07:02:32,FALSE,NA,"971642305726656512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hope4Ace",76,TRUE,FALSE,NA,NA
"1564","#BigPharma thriving from #flu pandemic – Dr. Rath Health Foundation https://t.co/Sx58XLIVUF https://t.co/nyYeUN7UN8",FALSE,1,NA,2018-03-08 07:00:00,FALSE,NA,"971641667911634945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dr_Rath_News",5,FALSE,FALSE,NA,NA
"1565","RT @BiancaNBC5: NTX man talks about his new normal after losing his fingers and feet from contracting the #flu @NBCDFW https://t.co/MA38uYU…",FALSE,0,NA,2018-03-08 06:51:15,FALSE,NA,"971639467621732352",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CareFrameOne",4,TRUE,FALSE,NA,NA
"1566","RT @hipcProject: 100 years later, the #flu virus and the nature of human #immunity remains under study by our collaborators.  https://t.co/…",FALSE,0,NA,2018-03-08 06:50:14,FALSE,NA,"971639210766733317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmedSorensenLab",3,TRUE,FALSE,NA,NA
"1567","@megtirrell That moment you realize that #flu is sickening and hospitalizing Americans at rates not seen in nearly… https://t.co/H54ECTOUgO",FALSE,0,"megtirrell",2018-03-08 06:47:57,TRUE,"971442347455197184","971638634288992256","47678782","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nacinovich",0,FALSE,FALSE,NA,NA
"1568","RT @Fraserhealth: Is it a cold or the #flu? Here’s how to tell the difference. In either case, don’t infect your coworkers. Stay home! http…",FALSE,0,NA,2018-03-08 06:38:13,FALSE,NA,"971636187109588992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","drains05",5,TRUE,FALSE,NA,NA
